opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
BFB6C54U,Kary Hendrixson,GTXPro,Condax,Won,2017-11-10,2017-12-01,0.154
ZSYWCL6R,Markita Hansen,GTK 500,Xx-holding,Lost,2017-11-10,2017-11-26,0.0
VNJQD4Z7,Reed Clapper,GTX Plus Pro,Zathunicon,Won,2017-11-10,2017-12-29,0.154
50OYB2YN,Corliss Cosme,GTX Plus Basic,Kinnamplus,Won,2017-11-11,2017-11-20,0.039
C8BIQFEN,Darcel Schlecht,GTX Plus Pro,Betatech,Lost,2017-11-11,2017-11-14,0.0
0TEEJ0WD,Donn Cantrell,GTX Plus Basic,Opentech,Lost,2017-11-11,2017-11-18,0.0
T2G750N6,Jonathan Berthelot,MG Special,Treequote,Won,2017-11-11,2017-12-04,0.002
6BCEXGTX,Marty Freudenburg,GTX Plus Pro,Toughzap,Lost,2017-11-11,2017-11-22,0.0
6ZFEAR57,Niesha Huffines,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,2017-11-11,2017-11-22,0.0
Y1JFDUVB,Versie Hillebrand,MG Special,Codehow,Won,2017-11-11,2017-12-20,0.002
7FCXBW1M,Violet Mclelland,MG Special,Bioplex,Won,2017-11-11,2017-11-13,0.002
83Y5850C,Anna Snelling,MG Special,Inity,Lost,2017-11-12,2017-11-25,0.0
V1458D23,Corliss Cosme,GTX Plus Basic,Umbrella Corporation,Won,2017-11-12,2017-11-13,0.038
LJEAX51Q,Darcel Schlecht,MG Special,Streethex,Won,2017-11-12,2017-12-21,0.002
LDDQ5PN2,Garret Kinder,MG Advanced,Sumace,Lost,2017-11-12,2017-11-21,0.0
WPJ0AS7T,Gladys Colclough,GTX Basic,Genco Pura Olive Oil Company,Won,2017-11-12,2017-12-28,0.021
4J8IA9GL,Kary Hendrixson,GTX Basic,Lexiqvolax,Won,2017-11-12,2017-12-29,0.016
76RZPT87,Lajuana Vencill,GTX Basic,Isdom,Won,2017-11-12,2017-12-31,0.019
9E3UNPHY,Markita Hansen,MG Advanced,Newex,Won,2017-11-12,2017-12-25,0.127
CQ8UELF8,Marty Freudenburg,GTX Plus Pro,Rangreen,Won,2017-11-12,2017-11-14,0.195
4E5E9MYV,Maureen Marcano,GTX Plus Basic,Cheers,Won,2017-11-12,2017-11-22,0.031
24BCH90I,Maureen Marcano,GTX Plus Basic,Kan-code,Won,2017-11-12,2017-11-15,0.037
LWVZKYI0,Versie Hillebrand,MG Special,Gogozoom,Won,2017-11-12,2017-12-01,0.002
1W2EEX4L,Vicki Laflamme,MG Special,Faxquote,Lost,2017-11-12,2017-12-24,0.0
8977L373,Wilburn Farren,MG Advanced,Mathtouch,Won,2017-11-12,2017-11-19,0.132
66LD5EF0,Zane Levy,GTX Plus Basic,Hatfan,Lost,2017-11-12,2017-11-15,0.0
50JIFEWD,Zane Levy,GTXPro,Plusstrip,Won,2017-11-12,2017-11-17,0.17
MTZQ55RH,Boris Faz,GTX Basic,Zotware,Won,2017-11-13,2017-11-24,0.016
1V3O11ZD,Cassey Cress,GTX Basic,Kinnamplus,Lost,2017-11-13,2017-11-23,0.0
AIBZQM42,Daniell Hammack,GTX Plus Basic,Kinnamplus,Won,2017-11-13,2017-11-20,0.04
IZ5MV9YF,Jonathan Berthelot,GTX Basic,Isdom,Lost,2017-11-13,2017-11-21,0.0
OHJX1K09,Kami Bicknell,GTX Basic,Konex,Lost,2017-11-13,2017-11-14,0.0
I33TECO1,Kami Bicknell,GTXPro,Hottechi,Lost,2017-11-13,2017-11-30,0.0
MT45X396,Lajuana Vencill,GTX Basic,Streethex,Lost,2017-11-13,2017-11-19,0.0
V8ELYA6F,Anna Snelling,GTX Plus Pro,Treequote,Won,2017-11-14,2017-11-15,0.174
NXXKM7C7,Daniell Hammack,GTX Plus Basic,Cancity,Engaging,2017-11-14,1970-01-01,0.049
K98JFWRC,Garret Kinder,GTX Plus Pro,Bioplex,Lost,2017-11-14,2017-11-28,0.0
H6Q0LXVH,Gladys Colclough,GTX Plus Basic,Konmatfix,Lost,2017-11-14,2017-11-20,0.0
2BH5Q718,Hayden Neloms,MG Advanced,Scotfind,Lost,2017-11-14,2017-11-23,0.0
CSJKVMR9,James Ascencio,GTX Basic,Y-corporation,Lost,2017-11-14,2017-11-16,0.0
N3YVDYY2,Marty Freudenburg,GTX Plus Basic,Ron-tech,Won,2017-11-14,2017-11-23,0.031
LRP5IXX5,Reed Clapper,GTX Plus Pro,Konex,Lost,2017-11-14,2017-11-23,0.0
SH1NTXPV,Violet Mclelland,MG Advanced,Kinnamplus,Won,2017-11-14,2017-11-29,0.11
MKAKCFBQ,Boris Faz,GTX Plus Pro,Ganjaflex,Won,2017-11-15,2017-12-30,0.185
9YH8LS5H,Cassey Cress,MG Advanced,Condax,Lost,2017-11-15,2017-12-15,0.0
RO8TURF5,Cassey Cress,GTX Basic,Donquadtech,Won,2017-11-15,2017-11-30,0.018
EW5ASXX4,Darcel Schlecht,GTXPro,Warephase,Lost,2017-11-15,2017-11-20,0.0
MDLJKQ5B,Darcel Schlecht,GTXPro,dambase,Won,2017-11-15,2017-11-30,0.185
7OIR36P2,Donn Cantrell,GTXPro,Acme Corporation,Won,2017-11-15,2017-12-27,0.164
7XRWWM0X,Kami Bicknell,MG Special,Scotfind,Engaging,2017-11-15,1970-01-01,0.049
GQ13O0AQ,Kami Bicknell,GTXPro,Kan-code,Lost,2017-11-15,2017-11-22,0.0
S9DDUFGP,Kary Hendrixson,GTX Basic,Konex,Lost,2017-11-15,2017-11-28,0.0
B5OXRZTT,Zane Levy,GTX Basic,Kan-code,Won,2017-11-15,2017-11-25,0.017
FX1RWO67,Anna Snelling,MG Advanced,Hottechi,Won,2017-11-16,2017-12-31,0.109
2AGA3ALY,Hayden Neloms,MG Advanced,Konex,Won,2017-11-16,2017-11-20,0.121
P8ZOY6HA,James Ascencio,GTX Plus Pro,Konex,Lost,2017-11-16,2017-11-20,0.0
PBGAZKMQ,Jonathan Berthelot,GTX Basic,Stanredtax,Won,2017-11-16,2017-11-22,0.019
86MJT5KR,Markita Hansen,MG Special,Blackzim,Lost,2017-11-16,2017-11-23,0.0
20NZO7TT,Maureen Marcano,MG Advanced,J-Texon,Won,2017-11-16,2017-12-01,0.108
6FR9YZH2,Moses Frase,GTX Plus Pro,Bioholding,Lost,2017-11-16,2017-11-17,0.0
LCZGL74L,Niesha Huffines,GTX Plus Basic,Cancity,Lost,2017-11-16,2017-11-26,0.0
6NWIZG2N,Reed Clapper,GTX Plus Basic,Mathtouch,Won,2017-11-16,2017-11-24,0.034
IS2HLCEO,Boris Faz,MG Special,Plussunin,Lost,2017-11-17,2017-12-04,0.0
90D20NZU,Darcel Schlecht,GTX Plus Pro,Inity,Won,2017-11-17,2017-11-24,0.161
P214KAH8,Donn Cantrell,MG Advanced,Yearin,Won,2017-11-17,2017-11-29,0.12
HEMKK91Z,Elease Gluck,MG Advanced,Plusstrip,Won,2017-11-17,2017-12-13,0.117
R2JKKVOO,Kami Bicknell,GTX Plus Basic,Cheers,Lost,2017-11-17,2017-11-27,0.0
6LS93NXH,Kary Hendrixson,GTX Basic,Goodsilron,Lost,2017-11-17,2017-11-27,0.0
BI36TLO5,Reed Clapper,GTXPro,Bubba Gump,Won,2017-11-17,2017-12-06,0.137
TYQFCQBN,Rosie Papadopoulos,GTXPro,Donware,Won,2017-11-17,2017-11-26,0.153
DH4WEPQ5,Versie Hillebrand,GTX Plus Pro,Domzoom,Won,2017-11-17,2017-11-18,0.187
NJAOJJY9,Violet Mclelland,MG Special,Bioplex,Lost,2017-11-17,2017-11-25,0.0
VM6SAQYT,Violet Mclelland,MG Special,Donquadtech,Won,2017-11-17,2017-11-26,0.002
E2LVAU2T,Zane Levy,GTX Basic,Newex,Won,2017-11-17,2017-12-05,0.016
CNAOGH7N,Boris Faz,GTXPro,Sumace,Won,2017-11-18,2017-12-07,0.153
0ONK3WET,Cassey Cress,GTXPro,Massive Dynamic,Won,2017-11-18,2017-11-21,0.14
9Y43IDMY,Daniell Hammack,GTX Plus Basic,Opentech,Lost,2017-11-18,2017-12-06,0.0
UIE5G6GW,Darcel Schlecht,GTXPro,Cancity,Won,2017-11-18,2017-11-29,0.152
GB6C2UK5,Elease Gluck,GTK 500,Xx-holding,Won,2017-11-18,2017-12-04,0.965
5S2JLJGL,Jonathan Berthelot,GTX Plus Basic,Funholding,Lost,2017-11-18,2017-11-30,0.0
820NH7ZA,Kami Bicknell,GTX Basic,Konex,Won,2017-11-18,2017-12-04,0.021
PIPYDN8Y,Kary Hendrixson,GTX Basic,Scotfind,Lost,2017-11-18,2017-11-21,0.0
E3LNNM8H,Maureen Marcano,GTX Plus Pro,Blackzim,Lost,2017-11-18,2017-12-05,0.0
UHYI2QB2,Moses Frase,MG Special,Funholding,Lost,2017-11-18,2017-11-28,0.0
5SJP2J1J,Boris Faz,GTX Plus Basic,Mathtouch,Won,2017-11-19,2017-11-20,0.029
R5V9DX5U,Cecily Lampkin,MG Advanced,Rangreen,Won,2017-11-19,2017-11-28,0.106
PGCWLU4L,Daniell Hammack,GTX Basic,Gekko & Co,Won,2017-11-19,2017-11-20,0.022
RVI6ARFW,Darcel Schlecht,GTX Basic,Funholding,Won,2017-11-19,2017-11-20,0.018
QVWPMJ8R,Donn Cantrell,GTX Plus Pro,Kan-code,Won,2017-11-19,2017-11-28,0.216
7M7UED1P,Jonathan Berthelot,GTX Basic,Toughzap,Lost,2017-11-19,2017-11-21,0.0
JW51LS6C,Maureen Marcano,MG Advanced,Lexiqvolax,Lost,2017-11-19,2017-12-04,0.0
KU4GX1KD,Niesha Huffines,GTX Basic,Isdom,Won,2017-11-19,2017-11-28,0.022
GSE8QWMU,Vicki Laflamme,GTXPro,Finjob,Won,2017-11-19,2017-11-24,0.15
6MTK51P5,Anna Snelling,MG Special,Rundofase,Won,2017-11-20,2017-11-29,0.002
QA2XTMMZ,Corliss Cosme,GTXPro,Yearin,Lost,2017-11-20,2017-11-27,0.0
T58EDFV0,Kami Bicknell,GTX Basic,Goodsilron,Won,2017-11-20,2017-12-08,0.017
C09PGOZG,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-11-20,2017-12-04,0.019
IG9RPWOZ,Moses Frase,GTX Plus Pro,Stanredtax,Won,2017-11-20,2017-12-09,0.19
3GFZ7SN4,Moses Frase,MG Advanced,Streethex,Won,2017-11-20,2017-11-23,0.104
DC1E84LC,Wilburn Farren,GTX Plus Pro,Umbrella Corporation,Won,2017-11-20,2017-12-08,0.172
F0XGEQOE,Cassey Cress,MG Advanced,Kan-code,Lost,2017-11-21,2017-11-25,0.0
EQIV6PMF,Cecily Lampkin,MG Special,dambase,Won,2017-11-21,2017-12-08,0.002
SK3A12HI,Corliss Cosme,MG Special,Massive Dynamic,Won,2017-11-21,2017-12-21,0.002
F28BOUE5,Donn Cantrell,GTXPro,Bubba Gump,Won,2017-11-21,2017-12-10,0.18
Z7JCS0ZW,Gladys Colclough,GTX Plus Pro,Domzoom,Lost,2017-11-21,2017-11-24,0.0
9E3H6ONP,James Ascencio,GTX Plus Pro,Lexiqvolax,Won,2017-11-21,2017-11-25,0.229
FVTCAFCL,Kary Hendrixson,GTX Basic,Newex,Won,2017-11-21,2017-12-22,0.02
9TTQYYIW,Markita Hansen,MG Advanced,Green-Plus,Lost,2017-11-21,2017-11-27,0.0
33JYWJ1X,Maureen Marcano,GTX Basic,Cheers,Won,2017-11-21,2017-12-29,0.02
L11T0DYF,Vicki Laflamme,MG Advanced,Faxquote,Won,2017-11-21,2017-12-01,0.086
QJZVB9ZG,Wilburn Farren,GTXPro,Sumace,Lost,2017-11-21,2017-11-26,0.0
WAEWV7YD,Cassey Cress,GTX Basic,Yearin,Won,2017-11-22,2017-12-07,0.02
3RJPZ634,Corliss Cosme,GTXPro,Konex,Won,2017-11-22,2017-12-06,0.148
FZH6NJAQ,Maureen Marcano,GTX Plus Basic,Rantouch,Lost,2017-11-22,2017-11-27,0.0
4MPM6ZPU,Reed Clapper,GTXPro,Yearin,Lost,2017-11-22,2017-12-06,0.0
U0XDMZK8,Violet Mclelland,MG Special,Kan-code,Won,2017-11-22,2017-12-05,0.002
J1G2SZKD,Zane Levy,GTX Basic,Goodsilron,Engaging,2017-11-22,1970-01-01,0.049
BF9D3HVC,Corliss Cosme,GTX Basic,Donquadtech,Lost,2017-11-23,2017-12-02,0.0
YMWG4Z3S,Kary Hendrixson,GTX Plus Basic,Warephase,Engaging,2017-11-23,1970-01-01,0.049
6AT4VS58,Kary Hendrixson,GTX Basic,Sonron,Won,2017-11-23,2017-12-08,0.016
S5FBJ31P,Marty Freudenburg,MG Advanced,Ron-tech,Lost,2017-11-23,2017-11-25,0.0
62JLAD45,Niesha Huffines,MG Special,Toughzap,Lost,2017-11-23,2017-11-28,0.0
Z7GJE1K0,Rosalina Dieter,MG Special,Dalttechnology,Won,2017-11-23,2017-12-07,0.002
4ZQTMS3Z,Violet Mclelland,MG Special,Kan-code,Engaging,2017-11-23,1970-01-01,0.049
N6ZLW0OG,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,2017-11-24,2017-12-05,0.031
IJ2CLOLZ,Daniell Hammack,GTXPro,Acme Corporation,Won,2017-11-24,2017-12-09,0.147
K4N74V6U,Darcel Schlecht,GTXPro,Codehow,Won,2017-11-24,2017-12-04,0.169
H7GFLCDH,Elease Gluck,MG Special,Blackzim,Won,2017-11-24,2017-12-18,0.002
0QMOIDET,James Ascencio,GTX Plus Basic,Konex,Won,2017-11-24,2017-12-11,0.035
33JWQH71,Kami Bicknell,GTX Plus Basic,Labdrill,Won,2017-11-24,2017-12-05,0.029
D55HTKRU,Kary Hendrixson,GTXPro,Newex,Engaging,2017-11-24,1970-01-01,0.049
Z9WFXNX3,Markita Hansen,MG Advanced,Golddex,Lost,2017-11-24,2017-11-29,0.0
7ACIXBSY,Violet Mclelland,MG Advanced,Gekko & Co,Won,2017-11-24,2017-12-05,0.119
MEIBOSW7,Wilburn Farren,GTXPro,Zencorporation,Won,2017-11-24,2017-11-29,0.169
NBUHFAKW,Anna Snelling,MG Advanced,Genco Pura Olive Oil Company,Won,2017-11-25,2017-12-28,0.082
PJ3NGI1Y,Cassey Cress,MG Special,Donquadtech,Lost,2017-11-25,2017-12-10,0.0
RDZ2FC3A,Darcel Schlecht,GTX Basic,Warephase,Won,2017-11-25,2017-12-11,0.018
R7GYOI0M,James Ascencio,GTX Plus Pro,Hatfan,Won,2017-11-25,2017-12-10,0.183
Z1IF1M5M,Moses Frase,GTX Plus Basic,Konmatfix,Won,2017-11-25,2017-11-29,0.033
B133ECHC,Vicki Laflamme,GTX Plus Pro,Kan-code,Lost,2017-11-25,2017-12-05,0.0
P55UV5QW,Violet Mclelland,GTX Plus Basic,Yearin,Lost,2017-11-25,2017-11-29,0.0
H0HDYIYJ,Wilburn Farren,GTXPro,Umbrella Corporation,Won,2017-11-25,2017-11-29,0.168
EBMBP7JQ,Anna Snelling,MG Advanced,dambase,Won,2017-11-26,2017-12-07,0.127
MAUIC3DD,Corliss Cosme,GTX Plus Pro,Sumace,Lost,2017-11-26,2017-12-10,0.0
20048JO2,Corliss Cosme,GTX Plus Basic,Opentech,Won,2017-11-26,2017-12-14,0.04
U071YJYI,Darcel Schlecht,MG Advanced,Isdom,Lost,2017-11-26,2017-12-11,0.0
Y3EVBV53,Gladys Colclough,GTX Basic,Stanredtax,Won,2017-11-26,2017-12-07,0.019
JE63NRUA,Kami Bicknell,GTX Plus Basic,Faxquote,Lost,2017-11-26,2017-12-25,0.0
YA8CL4UM,Kami Bicknell,GTX Basic,Sunnamplex,Won,2017-11-26,2017-12-01,0.015
43WRAJ1I,Versie Hillebrand,MG Special,Rundofase,Won,2017-11-26,2017-12-11,0.002
DA7BZMMO,Versie Hillebrand,MG Advanced,Cancity,Won,2017-11-26,2017-12-12,0.109
6QRZCDL0,Violet Mclelland,MG Advanced,Massive Dynamic,Lost,2017-11-26,2017-11-27,0.0
348COZ5O,Darcel Schlecht,GTXPro,Genco Pura Olive Oil Company,Won,2017-11-27,2017-11-30,0.161
GLUYX9KN,Hayden Neloms,GTX Plus Basic,J-Texon,Won,2017-11-27,2017-12-12,0.039
2DT6W3HA,Reed Clapper,MG Advanced,Bluth Company,Lost,2017-11-27,2017-12-12,0.0
L8XNQONA,Zane Levy,GTX Basic,Inity,Engaging,2017-11-27,1970-01-01,0.049
WE03969I,Donn Cantrell,GTX Plus Basic,Gekko & Co,Won,2017-11-28,2017-12-09,0.037
3SOLZEZX,Hayden Neloms,GTX Plus Pro,Goodsilron,Won,2017-11-28,2017-12-12,0.188
MAA6TJMM,Kami Bicknell,GTX Basic,Cheers,Won,2017-11-28,2017-12-13,0.019
0DY00J6O,Maureen Marcano,GTX Plus Pro,Xx-holding,Won,2017-11-28,2017-12-11,0.194
U8IUBGTW,Niesha Huffines,GTX Basic,Domzoom,Lost,2017-11-28,2017-12-05,0.0
EV0V1ZZA,Vicki Laflamme,MG Advanced,Hatfan,Lost,2017-11-28,2017-12-02,0.0
RCDG00F7,Zane Levy,GTX Basic,Rantouch,Won,2017-11-28,2017-12-04,0.02
XAKK81WB,Elease Gluck,MG Special,Sonron,Won,2017-11-29,2017-12-18,0.002
B6CHA7CX,Hayden Neloms,MG Special,Blackzim,Won,2017-11-29,2017-12-14,0.002
V263VR1Y,Hayden Neloms,MG Advanced,Finjob,Won,2017-11-29,2017-12-14,0.108
A2PTJA6G,Reed Clapper,MG Advanced,Plussunin,Won,2017-11-29,2017-12-08,0.115
GUDTJY0I,Darcel Schlecht,MG Advanced,Finhigh,Lost,2017-11-30,2017-12-14,0.0
MDK5NQJA,Donn Cantrell,GTX Plus Pro,Initech,Won,2017-11-30,2017-12-14,0.172
GB1K3Y4Y,Garret Kinder,GTX Basic,The New York Inquirer,Won,2017-11-30,2017-12-15,0.019
KKOU11ZD,Kary Hendrixson,GTX Plus Basic,Cheers,Won,2017-11-30,2017-12-14,0.039
KHZ3IOKH,Lajuana Vencill,GTX Plus Pro,Streethex,Won,2017-11-30,2017-12-29,0.209
Q34UWP01,Wilburn Farren,GTX Plus Basic,Zathunicon,Won,2017-11-30,2017-12-19,0.039
X70BM5FO,Anna Snelling,GTX Plus Basic,Condax,Won,2017-12-01,2017-12-22,0.041
NCF02FA5,Elease Gluck,GTX Plus Basic,Zoomit,Won,2017-12-01,2017-12-15,0.031
XF54BYUH,Moses Frase,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-12-01,2017-12-09,0.186
23ZL97PN,Donn Cantrell,GTX Plus Basic,Betasoloin,Lost,2017-12-02,2017-12-12,0.0
PVZ4YGQG,Donn Cantrell,GTX Plus Basic,Donware,Lost,2017-12-02,2017-12-11,0.0
7L89U5DU,Hayden Neloms,MG Advanced,Plexzap,Won,2017-12-02,2017-12-20,0.117
KNN6C4O3,Kami Bicknell,GTXPro,Green-Plus,Won,2017-12-02,2017-12-15,0.162
CXAEFADQ,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-12-02,2017-12-20,0.033
G6433A35,James Ascencio,MG Special,Doncon,Won,2017-12-03,2017-12-10,0.002
1WVEAE8N,Jonathan Berthelot,GTX Plus Basic,Codehow,Lost,2017-12-03,2017-12-20,0.0
TJJFAU52,Rosie Papadopoulos,MG Special,Initech,Won,2017-12-03,2017-12-24,0.002
JCJ5PJDH,Anna Snelling,MG Special,Hottechi,Won,2017-12-04,2017-12-13,0.002
0RH9W4E2,Gladys Colclough,MG Special,Streethex,Lost,2017-12-04,2017-12-24,0.0
MG3ZJ8F3,Gladys Colclough,GTX Plus Basic,Inity,Won,2017-12-04,2017-12-11,0.037
R892OD1B,Versie Hillebrand,MG Special,Rundofase,Won,2017-12-04,2017-12-08,0.002
SZ09YDEF,Zane Levy,GTXPro,Finjob,Lost,2017-12-04,2017-12-20,0.0
9WUYZLBE,Zane Levy,MG Special,Nam-zim,Won,2017-12-04,2017-12-15,0.002
RV7ERUUT,Boris Faz,GTX Plus Pro,Zotware,Won,2017-12-05,2017-12-07,0.171
EY0JZ32S,Corliss Cosme,GTX Plus Basic,Zotware,Lost,2017-12-05,2017-12-27,0.0
CEYW89RW,Kary Hendrixson,GTX Basic,Golddex,Lost,2017-12-05,2017-12-25,0.0
MBBBOMEV,Markita Hansen,MG Special,Faxquote,Lost,2017-12-05,2017-12-19,0.0
I6FIZ2S5,Niesha Huffines,GTX Plus Pro,Funholding,Won,2017-12-05,2017-12-19,0.203
7EYDG0CV,Anna Snelling,MG Special,Statholdings,Won,2017-12-06,2017-12-14,0.002
UFAABKQJ,Cecily Lampkin,GTX Basic,Dontechi,Won,2017-12-06,2017-12-12,0.017
7ZU2A8L1,Donn Cantrell,GTX Basic,Donware,Won,2017-12-06,2017-12-23,0.023
O1HKZ4ZF,Donn Cantrell,GTX Basic,Yearin,Won,2017-12-06,2017-12-30,0.016
8VO26H1R,Kary Hendrixson,GTXPro,Faxquote,Lost,2017-12-06,2017-12-22,0.0
A2OLLGWZ,Versie Hillebrand,MG Special,Rangreen,Won,2017-12-06,2017-12-14,0.002
WKIRY6KE,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-12-07,2017-12-18,0.037
EJYFAV40,Marty Freudenburg,GTX Plus Pro,Toughzap,Won,2017-12-07,2017-12-28,0.194
8A1EB728,Rosalina Dieter,MG Special,J-Texon,Won,2017-12-07,2017-12-16,0.002
2KWQ6RAZ,Anna Snelling,MG Special,Cancity,Won,2017-12-08,2017-12-18,0.002
823X29EZ,Donn Cantrell,GTXPro,Plussunin,Lost,2017-12-08,2017-12-22,0.0
YY4VFPND,Kary Hendrixson,GTX Plus Basic,Golddex,Won,2017-12-08,2017-12-29,0.039
RYLBEZ4N,Violet Mclelland,MG Special,Gekko & Co,Won,2017-12-08,2017-12-18,0.002
Y4UIUIEG,Cecily Lampkin,GTX Plus Basic,Cancity,Won,2017-12-09,2017-12-24,0.033
1HG8VLHU,Cecily Lampkin,MG Advanced,Toughzap,Won,2017-12-09,2017-12-16,0.127
0OJE7J6C,Corliss Cosme,GTX Plus Pro,Gekko & Co,Won,2017-12-09,2017-12-17,0.17
OCVCCWPQ,Gladys Colclough,MG Special,Codehow,Won,2017-12-09,2017-12-24,0.002
S2KBTW2O,James Ascencio,GTX Plus Pro,Scotfind,Won,2017-12-09,2017-12-23,0.184
QJ9H7Y8W,Kami Bicknell,MG Special,Sunnamplex,Won,2017-12-09,2017-12-18,0.002
FNA51WN6,Kary Hendrixson,GTXPro,J-Texon,Won,2017-12-09,2017-12-27,0.138
921APYA3,Markita Hansen,GTX Plus Basic,Lexiqvolax,Won,2017-12-09,2017-12-25,0.039
CPC83NKN,Niesha Huffines,GTX Plus Basic,Conecom,Won,2017-12-09,2017-12-24,0.035
TBS5Y874,Reed Clapper,GTX Plus Pro,Kan-code,Won,2017-12-09,2017-12-17,0.213
6JZ0HCSF,Rosie Papadopoulos,GTXPro,Xx-zobam,Lost,2017-12-09,2017-12-29,0.0
JRSU8ALH,Anna Snelling,GTX Basic,Ron-tech,Lost,2017-12-10,2017-12-19,0.0
7GXUCFW5,Darcel Schlecht,GTXPro,Inity,Won,2017-12-10,2017-12-17,0.157
E66UG7VC,Maureen Marcano,MG Special,Y-corporation,Won,2017-12-10,2017-12-25,0.002
7IAHPFT9,Vicki Laflamme,MG Advanced,Faxquote,Won,2017-12-10,2017-12-18,0.102
FZWU2I30,Zane Levy,GTX Plus Pro,The New York Inquirer,Engaging,2017-12-10,1970-01-01,0.049
04AOWMXV,Anna Snelling,GTX Basic,Codehow,Won,2017-12-11,2017-12-28,0.018
XZ9YR78K,Gladys Colclough,GTX Plus Basic,Hottechi,Won,2017-12-11,2017-12-18,0.04
WZKN6PO4,Markita Hansen,MG Special,Finjob,Won,2017-12-11,2017-12-21,0.002
WQSUMJRZ,Versie Hillebrand,MG Special,Scottech,Won,2017-12-11,2017-12-18,0.002
1RIO9PCD,Vicki Laflamme,GTX Basic,Hottechi,Won,2017-12-11,2017-12-29,0.016
TQV7CO87,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Won,2017-12-12,2017-12-18,0.016
3FJPGYD7,Kami Bicknell,GTX Basic,Cheers,Lost,2017-12-12,2017-12-29,0.0
9AQFU718,Lajuana Vencill,GTX Basic,Toughzap,Lost,2017-12-12,2017-12-15,0.0
AUJE7IZR,Maureen Marcano,GTX Plus Basic,Hottechi,Won,2017-12-12,2017-12-26,0.035
LE3XYXEF,Reed Clapper,GTX Plus Basic,Ganjaflex,Lost,2017-12-12,2017-12-25,0.0
PM2BF2KB,Cassey Cress,GTX Plus Basic,Xx-holding,Engaging,2017-12-13,1970-01-01,0.049
TVU1PQEL,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,2017-12-13,2017-12-28,0.038
3RGNKYWW,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,2017-12-13,2017-12-26,0.03
K9KGXL2E,Markita Hansen,MG Advanced,Lexiqvolax,Engaging,2017-12-13,1970-01-01,0.049
HNCSYU4T,Markita Hansen,MG Advanced,Faxquote,Won,2017-12-13,2017-12-27,0.114
1PXQZ40I,Versie Hillebrand,MG Advanced,Zumgoity,Won,2017-12-13,2017-12-27,0.123
FYAVINLC,Vicki Laflamme,MG Special,Finjob,Won,2017-12-13,2017-12-17,0.002
60JGDDRO,Darcel Schlecht,GTXPro,Domzoom,Won,2017-12-14,2017-12-19,0.167
R4BO7K5M,Kary Hendrixson,GTX Basic,Cheers,Lost,2017-12-14,2017-12-29,0.0
X4XN0M8A,Kary Hendrixson,MG Special,Hatfan,Won,2017-12-14,2017-12-30,0.001
M4MAVN65,Vicki Laflamme,MG Special,Doncon,Lost,2017-12-14,2017-12-22,0.0
USJ0JACE,Violet Mclelland,GTX Plus Basic,Massive Dynamic,Won,2017-12-14,2017-12-16,0.032
2SMQAWOA,Boris Faz,GTX Plus Pro,Zotware,Won,2017-12-15,2017-12-30,0.214
TOJ902PF,Daniell Hammack,GTX Plus Basic,Bioholding,Engaging,2017-12-15,1970-01-01,0.049
JAYXM4QB,Maureen Marcano,GTX Plus Basic,Cheers,Won,2017-12-15,2017-12-19,0.03
NW5CPPIV,Versie Hillebrand,MG Advanced,Funholding,Lost,2017-12-15,2017-12-26,0.0
J5BCAQ1Z,Zane Levy,GTX Basic,Bioplex,Engaging,2017-12-15,1970-01-01,0.049
8LFA54EQ,Rosalina Dieter,MG Special,Newex,Lost,2017-12-16,2017-12-21,0.0
19MLD9YF,Rosalina Dieter,MG Advanced,J-Texon,Won,2017-12-16,2017-12-24,0.112
PLQ50D2O,Anna Snelling,MG Advanced,Domzoom,Won,2017-12-17,2017-12-26,0.107
3VPQNW5Y,James Ascencio,GTX Plus Basic,Cheers,Won,2017-12-17,2017-12-31,0.033
RTWE19SU,Kary Hendrixson,GTXPro,Conecom,Engaging,2017-12-17,1970-01-01,0.049
FXYOCA0G,Markita Hansen,MG Special,J-Texon,Won,2017-12-17,2017-12-28,0.002
SK30SEKS,Rosalina Dieter,MG Special,Golddex,Won,2017-12-17,2017-12-25,0.002
Q30OVFCZ,Vicki Laflamme,GTX Plus Basic,Sonron,Lost,2017-12-17,2017-12-31,0.0
T1GPPZXH,Violet Mclelland,MG Special,Konex,Won,2017-12-17,2017-12-24,0.002
WL31FAI3,Zane Levy,GTXPro,Blackzim,Won,2017-12-17,2017-12-26,0.172
6SNUFVQP,Anna Snelling,MG Special,Rundofase,Won,2017-12-18,2017-12-31,0.002
5U83YWZB,Elease Gluck,GTXPro,Doncon,Won,2017-12-18,2017-12-26,0.164
ZFXYBJEY,Wilburn Farren,MG Advanced,Zotware,Won,2017-12-18,2017-12-24,0.104
